Post_id,Comment_id,Text
31326832,31327365,"Реально они тупые.Ладно хохлы тупые, но эти вообще запредельно !"
31326832,31327448,
31326832,31327454,Гомосеки людям жить не дают
31326832,31327485,А Крым и Севастополь они находятся в разных частях России?а то как то интересно звучит-Крым и Севастополь
31326832,31327518,А что так на год? Крым вернулся на всегда. Крым это 🇷🇺 Россия в Севастополь уж подавно. 🇷🇺 Россия.
31326832,31327547,Срать.
31326832,31327653,приняли теперь еще уколитесь и попросите надеть смирительную рубашку .
31326832,31327663,Крым--Россия! 🇷🇺
31326832,31327956,И как теперь жить? Всё пропало🤦‍♀️🤣🤣🤣
31326832,31328039,Методички новые не привезли
31326832,31328056,
31326832,31328245,"За пять лет уже миллионы раз провизжали - крымнаш! Но сколько раз не повторяй слово халва, во рту слаще не станет."
31326832,31328264,"Каркуша, не обоссыь от счастья за президента!!! Хи хи хи! Ха ха ха!"
31326832,31328319,Закусит не забыли ?
31326832,31328654,"Забудьте , ЕС не суйте нос в наши дела . У себя разберитесь"
31326832,31328687,
31326832,31328695,"Отлично, значит ответные санкции тоже продлят."
31326832,31328807,Слава Российскому Крыму!!!🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺💪💪💪💪💪💪💪
31326832,31329001,Это не новость...
31326832,31332054,"Ес что за фигура такая ,если только моська лает на слона ,у нас область немного больше чем вся это ес"
31326832,31333124,ЕС завтра будут делить Россию  им так хочется  по воевать.
31326832,31333734,а насрать
31326832,31337808,"Правильно, одобряем рост цен на газ, в ближайшую зиму."
31326832,31388633,"А чем она срочная?  ""Внимание! Срочная новость! Сегодня понедельник"" надоело уже"
31323819,31323824,"Народу ваше ес нужно лишь для того что бы получить документы и свалить оттуда в европу, жить в нищем габоне никто не хочет."
31323819,31323826,хахахах
31323819,31323829,Жить и работать дома они хотят а не бежать куда то вступать .
31323819,31323831,Тактика боев от ДНР
31323819,31323832,Промывка мозгов.
31323819,31323837,"""Братушки и один народ"" . Но нат ещё посмотреть хто опрашивал и хде."
31323819,31323843,"Пусть хохлов нато и кормит.Нато уже много накормилиАфганистан, Ливию, Ирак и т.д."
31323819,31323846,"Ложь! На самом деле не ""больше половины"", а больше 95% за НАТО. Спасибо за это Путину, который сделал россиян врагами навсегда, отжав Крым, создав свои республики в Донбассе и начав там свою войну.

Невозможно выразить всю безграничную благодарность Великому ВВП за смысл жизни, подаренный россиянам: https://www.youtube.com/watch?v=2_vU43AZNV0&t=52s"
31323819,31323849,"Пусть вступают, и мир будет в Украине"
31323819,31323853,Вот я думаю откуда они деньги брать на это всё..там каждый год нужно платить по миллиону с несколькими нолями.
31323819,31323857,"2тысячи опросили, а в стране 40млн. Очень объективно, ага"
31323819,31323858,... а вы говорите Украина нищая ...😄
31323819,31323865,"Будь Украина в НАТО не было бы там войны на Донбассе и окупация Крыма

Не успели😔"
31323819,31323870,"против присоединения Украины к ЕС выступают 22% украинских граждан, против членства в НАТО — 31%.

Да в России тоже больше половины за евроинтеграцию."
31323819,31323871,Зеленский назвал себя новым другом Юнкера
31323819,31323874,А мне все равно кажется Владимир Владимирович одержал великую геополитическую победу на Украине
31323819,31323882,Я уже давно не испытываю иллюзий по поводу ( братского народа) это их дело....
31323819,31323896,"Проблема не в сближении Украины с ЕС, а в том, что при этом сближении ЕС выбвигает неприемлемое условие: либо ЕС, оибо Россия."
31323819,31323940,"А если провести опрос россиян насчет вступления России в ЕС,каков будет результат?)"
31323819,31323958,Наш ВЦИОН против!
31323819,31323988,"НАТО вполне устраивает статус партнёра Украины. Подталкивать к войне и снабжать оружием, при том, что воевать ха Украину не надо. Просто, как мир."
31323819,31324005,"ну, в ЕС их точно не возьмут! Там халявщиков и так много))) а вот в НАТО могут, Натовские генералы хотят увеличения бюджета, они тоже любят пилить)))"
31323819,31324059,"+++ Скорей бы уж впихнуть Украину в ЕС и НАТО, чтобы там все развалилось."
31323819,31324140,Какое ЕС?Какое нато?Скоро окраину на карте с микроскопом не найти будет.Кому нужны обломки и огрызки?
31323819,31324187,Ну и пусть шагают в это ес.Без Донбасса.
31323819,31324208,"Если бы референдум проводился в России, то как сказал Путин, так бы и прошло голосование, дело Чурова живо.
А Вна 404 будет так как скажет Госдеповский обком."
31323819,31324304,опрос проводился  на западенщине😂
31323819,31324326,"Что и следовало доказать. Ничего не изменилось в Украине со сменой власти. Как шли они в подчинение ЕС и НАТО, так и будут двигаться дальше. Уже же подсчитали убытки от разрыва связи с Россией, но видно не урок."
31323819,31324471,"[club40316705|Новости RT на русском] Что ж Вы метод не приводите? Данные были собраны где? В Какой области/областях? Сколько было респондентов? 
А то на первоисточнике вот такая каляка: Опрошено 2 тыс. респондентов путем личного формализованного интервью (face-to-face). Статпогрешность не больше 2,2%. 

Такая статпогрешность смешная- меньше 5%. В военкомате интервью проводили? Или в присутствии человека в погонах/с корочкой СБУ?"
31323819,31324534,"Доболтают, Россия рассердится и вступит в ЕС и заодно в НАТО.
Пусть прыгают , это больше подходит."
31323819,31324606,В каком регионе проводился опрос? ☺
31323819,31324669,Флаг им в сраку))
31323819,31324678,И что тут удивительного
31323819,31324900,"[club40316705|Новости RT на русском] предлагаю посмотреть полный отчет (с моей точки зрения - условно полный, поскольку нет данных на сколько выборка респондентов была репрезитативной для каждого региона) - http://ratinggroup.ua/files/ratinggroup/reg_files/rg_ua_062019_press.pdf"
31323819,31325045,"Когда ограбят полностью,тогда бросят."
31323819,31325238,США-МИРОВОЙ ТЕРРОРИСТ.
31323819,31325267,Мое мнение : шли бы они все куда ни будь нахрен.....и по быстрей....
31323819,31325277,
31323819,31325342,Безвиз только у пэдро.
31323819,31325390,"Когда пэдро начнет побег ???
Он золотой батон Януковича прихватит?"
31323819,31325962,А че удивительного то?))
31323819,31326481,"А как же закон о Реституции? Если Украина хочет в ЕС и НАТО, то не миновать ей судебных разбирательств и возврата чужой собственности истинным хозяевам. Тут уж будьте уверены, Поляки, Венгры, Румыны и Россия молчать не будут, а значит и Крым по закону о Реституции признают Российским. После всего этого то, что останется Украиной (может быть областей 14-15) реально смогут вступить в ЕС и НАТО."
31323819,31327345,пофиг
31308397,31308406,Надоели
31308397,31308411,Да пусть лесом идут эти сирые и убогие со своими тупыми санкциями! Крым - Россия!!!
31308397,31308418,
31308397,31308430,"Крым это Россия🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺
И ему не страшны ваши санкции в угоду Америке.
Как бы не старались - Крым развивается и хорошеет!!!😊😊😊"
31308397,31308434,"Мне нравилось как до этого Крым использовали в качестве нейтральной территории для торговли с Россией запрещенными к ввозу товарами)) Чудеса изворотливости европейских бизнесменов, чтобы не терять прибыль"
31308397,31308435,сколько можно об одном и том же
31308397,31308453,"Где новости про парня спецназовца , которого армяне трусливые убили"
31308397,31308482,Гейропа может только гейпарад провести в знак протеста)))
31308397,31308563,Спасибо тупым кастрюлям за Крым. 😂😂😂😂
31308397,31308569,"А смысл в происходящем какой?
Все понимают, что Крым перешел в состав России по собственному желанию, путём референдума, где это решение было принято единогласно всеми жителями!"
31308397,31308668,"Ну это бред. Ну пусть раскидываются своими санкциями. Только я не понимаю, где уши этих политиков? Делегации из ЕС уже ездили на полуостров, и прекрасно видели своими глазами, что там все окей, и люди вполне довольны своими условиями. Может уже стоит послушать других людей, или самим заехать в гости, не?"
31308397,31308921,"Как не стараются ЕС , а Крым обновляется и становится краше. Никакие санкции уже не изменят того, что полуостров стал российским и останется таковым."
31308397,31308922,Крым уже давно адаптировался к этим санкциям. Такие меры никак не повлияют на полуостров и его принадлежность к нашей стране.
31308397,31309004,"Там скоро мост Ж-Д заработает- какие санкции, дебилы , лучше быстрее приезжайте, а то опоздаете!"
31308397,31314506,+++ Санкции подрывают всю систему торговых отношений.
31300888,31300897,"РФ не виновата в том, что у этих людей всё плохо как с разумием так и с логикой)) Т.е. военнослужащие РФ в теории могут пересечь границу со страной ЕС хоть на танке и они ничего не будут иметь против?!))"
31300888,31300902,шли бы вы на хрен дорогие партнеры со своими призывами - отсидят свое и приедут на Родину
31300888,31300908,У ЕС есть ядерное оружие?
31300888,31300916,"Не пить водку??? Будем, не уговаривайте..))"
31300888,31300917,"Чего😳
Пошли вы Европа на хрен.
Они нарушили государственную границу.
Это вы Европа и Америка поддерживаете преступную власть на Украине.
И это именно вы их и посылаете идти на провокации."
31300888,31300920,Не имеет юрисдикции в Азовском море их трибунал...пусть идут лесом и косогорами.
31300888,31300927,"Идите на гору, рядом с раком посидите, подождите дождя и четверга, а потом посвистите вместе"
31300888,31300933,Россия не в ЕС и пошли вы на хутор бабочек ловить.
31300888,31300939,"Гражданский торговый трибунал не имеет отношения к военным разборкам. Это первое. Нарушение границы также не подвластно этому трибуналу. Это второе. И в его юрисдикцию не входят разборки в Азовском море. Три из трёх. Гуляй, Вася."
31300888,31300943,"Какого нафик ""трибунала ООН""?
Которые вообще не уполномочен решать подобные вопросы?"
31300888,31300944,🤣🤣🤣🤣🤣
31300888,31300947,"Засуньте своё ""решение"" кастрюлям в дупу! И подожгите. Вместе посмеёмся 🤣"
31300888,31300952,"Я не поэт , но я скажу стихами
идите на куй мелкими шагами.."
31300888,31300958,"Суд определит что и как поступить с моряками,.а может повернуться в сторону потроха да и посадить его вместо ребят,отправить на Колыму)😁"
31300888,31300959,
31300888,31300970,"О! Гамбургских санкций у нас ещё не было! 😆😆😆
Пусть успокоятся и кушают с Зеленским шаурму.  А у нас свои  планы и законы."
31300888,31300971,За..Лу...пу Петра великого !!!
31300888,31300973,Ес давай досвидание
31300888,31300974,"Климкин: «Отправили обращения всем министрам иностранных дел из стран наших друзей и партнёров с просьбой и требованием давить на Россию для исполнения решения Международного трибунала в Гамбурге» 
В принципе, после слов ""требование"" Климкина, можно засмеяться и дальше не читать.."
31300888,31300975,Пусть у своих шароварных холопов научатся и отсосут
31300888,31300978,"Призыв купленного кукольного ""органа"" США, не колышет. Половой тряпке США, разрешили булькнуть. Не вызывает улыбки."
31300888,31300983,"к жестким призывам рф не привыкать ,чем жестче призыв,тем понятнее становится,что  наш путь выбран верно.."
31300888,31300993,Порох сам послал на смерть
31300888,31301002,Опять?
31300888,31301005,"Прикольно, какие то пи...сы решили что могут вмешиваться во внутренние дела суверенной и ядерной державы?!? Что трава крепче обычного попалась?)"
31300888,31301014,"Запад должен отсасывать..у них ЛГБТ рулит, а не здравый ум.."
31300888,31301022,Прямо с жестким?? Они могут да?? А это не их там эмигранты трахают?????
31300888,31301023,ПШНХ ПДРСы
31300888,31301024,
31300888,31301036,Хохлятские агрессоры хотели Крымский мост взорвать - у них нашли 2 тонны взрывчатки и кучу гранат. Пусть сидят фашисты пожизненно!
31300888,31301052,ЕС- Еблиа@я С¥ка
31300888,31301058,"Моряки стали заложниками ситуации, не выполнение приказа трибунал, выполнение тюрьма. Короче сидели бы в любом случае 😳"
31300888,31301079,Ответ Алёнушки=Главе Евро=Союза :::::
31300888,31301094,Когда Савченко посадили ЕС молчал. Идите все лесом
31300888,31301099,Их на х е р уже послали?
31300888,31301100,Немецкие солдаты в 41 тоже наверное были заложниками ситуации? Уррроды.
31300888,31301126,"не выполним мы ваши требования))
а будите ..издеть , закидаем ракетами"
31300888,31301128,"Продайте, хотя такого криворукого хрен кому впаришь(( ну или подарите кому нибудь максименко... дырка эта криворукая в чужих воротах по любому краше будет!!!"
31300888,31301141,...неужели прогнёмся?
31300888,31301146,"Потаму как им самим жёстко сидеть , мягкую подушку им никто не поднесёт."
31300888,31301149,"Что-то мне не верится, что представитель европейских структур так и сказал: «Ждём, мол, от России освобождения украинских моряков, задержанных за незаконное пересечение российской границы»."
31300888,31301162,"И как?) 
Ещё раз: отпустим мы этих пиратов, отпустим. Отсидят положенный срок и отпустим."
31300888,31301169,
31300888,31301177,Гамбургские санкции)))
31300888,31301302,Как-то американские моряки заплыли в воды Ирана. https://www.google.com/amp/s/m.tvzvezda.ru/news/vstrane_i_mire/content/201601132357-i57a.htm/amp/.   Тоже много соплей было
31300888,31301303,"Составьте ноту. Крч попи*дят , да спать пойдут."
31300888,31301311,"В ЕС своих проблем мало?  Как кричать ,так в кучку ( чтоб громче было?) , кто сказал что это общий крик ?"
31300888,31301332,"Статья Конституции №15.4

«Общепризнанные принципы и нормы международного права и международные договоры Российской Федерации являются составной частью ее правовой системы. Если международным договором Российской Федерации установлены иные правила, чем предусмотренные законом, то применяются правила международного договора»[1].

 А теперь рассмотрим Постановление Пленума Верховного Суда Российской Федерации от 10.10.2003 г. № 5. «О применении судами общей юрисдикции общепризнанных принципов и норм международного права и международных договоров Российской Федерации».

Согласно постановлению, «а также из положений части 4 статьи 15, части 1 статьи 17, статьи 18 Конституции Российской Федерации права и свободы человека согласно общепризнанным принципам и нормам международного права, а также международным договорам Российской Федерации являются непосредственно действующими в пределах юрисдикции Российской Федерации. Они определяют смысл, содержание и применение законов, деятельность законодательной и исполнительной власти, местного самоуправления и обеспечиваются правосудием»[2]. Смысл законов – есть законотворчество, то есть тексты всех законов, принятых на базе нашей Конституции, основанных на общепризнанных принципах и нормах международного права. Смысл и содержание законов также определяется идеологией, то есть, какую они несут в себе идею: «никакая идеология не может устанавливаться в качестве государственной или обязательной <…> в России признаётся идеологическое многообразие»[3]. Это означает, что в России идеологией может заниматься кто угодно, в том числе иностранные государства, а сама Россия – не имеет права. Но, двигаемся дальше. «Под общепризнанными принципами международного права следует понимать основополагающие императивные нормы международного права, принимаемые и признаваемые международным сообществом государств в целом, отклонение от которых недопустимо. К общепризнанным принципам международного права, в частности, относятся принцип всеобщего уважения прав человека и принцип добросовестного выполнения международных обязательств. Под общепризнанной нормой международного права следует понимать правило поведения, принимаемое и признаваемое международным сообществом государств в целом, в качестве юридически обязательного.
Содержание указанных принципов и норм международного права может раскрываться, в частности, в документах Организации Объединенных Наций и её специализированных учреждений»[4]. Во-первых, очень обращает на себя слово «в частности» в правовом документе, что значит, не только в документах ООН, а кого-то ещё, а кого именно – не оговаривается. Во-вторых, все «специализированные организации» ООН, список которых тоже не уточняется. Но, у ООН есть подконтрольные структуры, также в неё входят практически все государства. То есть, любой чиновник ООН может являться начальником российской правовой системы. А так же чиновники Госдепартамента США, Евросоюза, МВФ, ВТО и прочих «специализированных учреждений»."
31300888,31301354,кто такой этот ес ?
31300888,31301365,Россия ожидает от ЕС реакции на преступное поведение косоваров по отношению к ее гражданину который находясь под неприкосновенностью в составе миссии  ООН был избит косовским спецназом.
31300888,31301404,Вот еще всякий ес нам диктовать будет
31300888,31301458,
31300888,31301473,Чо им всем от нас надо !???
31300888,31301519,Морские свинки будут сидеть как и все нарушители гос границы РФ!!!  Корытца обосранные конфискованы !
31300888,31301638,По ходу будут новые санкции
31300888,31301781,"""Призыв"" не может быть ""Жестким""."
31300888,31301961,
31300888,31301975,"«Мы ожидаем, что Россия незамедлительно выполнит решение», — ну чё сказать... Имеете право , ожидать... 🙂"
31300888,31302154,А не пошли бы вы в эротическое путешествие на три буквы и это не на ГУА!
31300888,31302206,Ну че сказать....ждите....а вообще с каких это пор русских начали интересовать мнения всяких пид*** упс геев?!
31300888,31302217,Гамбургский суд...
31300888,31302666,
31300888,31302782,"Я бы послал бы их на х@й, но смотрю они только от туда😂😂😂😜"
31300888,31303818,"Международное право долг быть одинаково для всех, а не только выборочно"
31300888,31304074,"Сидели бы со своими призывами... Пусть своим сателлитам указывают, что делать. Адресом ошиблись"
31300888,31306096,пошли в ж... пу
31300888,31306288,Очередная ненужная чушь от рт
31269170,31269188,Хера се ...предьява!!!
31269170,31269192,Косово - это Сербия
31269170,31269197,"При ее явном попустительстве.
И даже участвовала в операции косовской полиции."
31269170,31269205,Фашисты нато должны уйти..
31269170,31269206,Косово је Србија !!!
31269170,31269218,"предъявлять надо не псине, а хозяину"
31269170,31269233,"Нужна военная операция. 
Лидеры так называемого Косова и все не сложившие оружие должны быть уничтожены"
31269170,31269243,"Рт как всегда. Косово- так сразу непризнанное. А Крым признан всеми, ок, да?"
31269170,31269253,с происходящем в Косово. Вы что не носители русского языка? Так дайте мне российский паспорт!
31269170,31269273,"Косово Сербии,  Аляску России"
31269170,31269404,Просто бомбить. Отправить несколько ракет в этот вонючий косовский рассадник террористов.
31269170,31269452,"""Балканский рубеж"". Продолжение.😎"
31269170,31269468,только по чему то не пишут что он находился с вооружёнными людьми вот и отхватил
31269170,31269539,Косово-Сербия!!!
31269170,31270320,"Нужно, Сербов вооружить и обучить! И лидера настоящего Сербам нужно !"
31269170,31270325,"Вучич, тряпка!"
31269170,31271035,В КосовО!
31267597,31267611,
31267597,31267616,"А потом Штаты не понимают, почему никто не хочет с ними сотрудничать. Может не стоит делать из потенциального партнера, вассала?"
31267597,31267623,Берите пэтриот. Они хотя бы испытаны в реальной боевой обстановке. А с 400 - дутый пропагандистский фейк. Израильтяне с амерами уже много раз доказали в Сирии  беспомощность  новейших российских пво
31267597,31267638,"Типично для Турции, которая не вышла из НАТО и помогает сирийским партизанам оружием, пока Путин продаёт С-400 за турецкие помидоры"
31267597,31267647,"Два факта: 
1. США ведут агрессивную риторику по отношению к России. 
2. Япония постоянно подчёркивает фундаментальность своего военного союза с США. 
Сопоставьте эти два факта воедино, - сказал Лавров по итогам переговоров с главой МИД Японии. 
Гм... Мышление надо объявить врагом демократии.)"
31267597,31267667,"Боты уже тут. Не подскажите, чё там у хохлов?"
31267597,31267722,"Турция уже успела убедиться в надежности наших С-400 на примере Сирии, где наши комплексы прикрывали наши войска, поэтому и решила закупиться ими у России."
31267597,31267748,И конфетку съесть и на х..  залезть
31267597,31267760,
31267597,31267831,"Пыню кинут как лоха.Через год,С400,будет разобран и изучен пиндосами."
31267597,31267856,"Нужно, не патриоты в дополнение, а панцири и буки!"
31267597,31267882,"Дала немного хода назад турецкая шхуна,раз решила ещё и Пэтриот купить !"
31267597,31268052,"Отписываюсь из этой помойки. Одмэн - посвисти в xyйцы Васям Обломкиным, Юриям Тимофеевам и прочим ботам, срущим тебе на голову; тьфу, мерзость!"
31267597,31268121,ЛИШНИЕ ДЕНЬГИ......
31267597,31268129,"Эрдоган не собирается отказываться от С-400. Американцам или придется с мириться с этим фактом и продать Турции свой Patriot, или наложить санкции, как они это любят делать."
31267597,31268143,Турки прости утки просто
31267597,31268195,Турция ЗА порогом Европы
31267597,31271806,"Давно доказано боями , что не унифицированное (отсутствие стандартов) вооружение снижает боеспособность армии и резко удорожает ее снабжение. Турки хотят иметь такую армию ? Флаг в руки.."
31242872,31242887,обратились в пустоту..ждем эхо!!!США и ЕС это два ничтожества..
31242872,31242893,"Штаты ссать хотели на РФ и ЕС, последние, вообще ""содержанки"" к кому РФ обращается!?"
31242872,31242905,Сдавайтесь пи...да...ра..сы !!!!!!
31242872,31242906,Для штатов будет выгодно душить Сирию санкциями и военными конфликтами. Как тот же лагерь с несчастными людьми держат там в кулаке
31242872,31242908,Громкий бздешь и то больше внимания привлечет
31242872,31242911,"""Санкции только на пользу""..."
31242872,31242921,Ссанционные Штаты Омерики....
31242872,31242930,"Чем громче призыв ,тем его меньше слышат ."
31242872,31242939,Творожные новости где?
31242872,31242971,"США ведут себя просто гнусно....им безразлична жизнь любых людей,любого государства,где притесняют ,так называемые ""американские интересы"". Удивляют болваны ,которые ведутся на их басни про демократию и бла-бла-бла... грабёж их кредо.‼👎🏻"
31242872,31242974,Россия не Путин
31242872,31242975,"Россия себя обеспечить не может, зато думаем о Сирии.. В магазин зайдёшь везде на прилавках то колбасный продукт, то сырный,либо молочный.. А где колбаса или сыр... Надо кабмин это жрать заставить.. Может Димон проснётся 🤣 когда с горшка не слезет сутки..."
31242872,31242979,"Чёт слишком громко. Потише, плиз."
31242872,31242986,Админ обрушился куда пропал?
31242872,31243027,«Громкий призыв». 😂. Рт громкий рупор
31242872,31243049,"С Россией будут считаться тогда , когда она будет экономически сильна ❗❗❗ Вот поэтому жаль СССР 🆘🆘🆘 А пока Россия - изгой ❗❗❗🆘🆘🆘"
31242872,31243077,"Анонсировали бы сразу - с ультиматумом! А то с громким призывом. Мельчаешь, админ..)))"
31242872,31243107,"что за сатаниская страна сша,сначало расплодила терористов,теперь мешает востановлению страны"
31242872,31243268,Они бы даже Монголию охотнее послушали....
31242872,31243822,ручшебы прислушалась к призываи простых россиян убрать пенсионную реформу
31242872,31243940,"Вот и посмотрим, что Запад думает о Сирии, если согласится, то значит заинтересован в улучшении обстановки в стране, если нет, то нет."
31242872,31246941,"Принципиально не буду переходить на сайт и читать новости с такими заголовками по типу - Громкий призыв, срочная новость и т.д. Уважаемая редакция можно указывать конкретику в оглавлении материала а то похоже на жёлтую прессу и рекламу жижи от грибка ногтей и гнили ноги... 😔😔😔😔"
31238024,31238061,"Путин принял бы жёсткие меры по борьбе с бедностью в России , а то рейтинг у него самый низкий из-за плохой работы 🆘🆘🆘"
31238024,31238085,
31238024,31238293,Президент работает на отлично Майкл не надо выдумывать .
31238024,31238317,"И правильно, не все коту масленица."
31238024,31238359,А мы все мнем...
31238024,31238386,
31238024,31238405,"Нефиг было щемить Китай. Пусть Сша и Европа скажут Трампу огромное спасибо за этот бардак, он начал эту торговую войну"
31238024,31238750,"Эй , майка майка здесь про Китай, а ты коняга снова про Россию, работаешь?"
31238024,31239060,"КИТАЮ - 5 000 лет, что понимают о мире дебильные США, дожмут их китайцы медленно и нежно , как удав кролика , они и не заметят , как будут съедены!"
31235565,31235573,📢
31235565,31235578,Россия очередной раз раздвинула свои булочки и предательски тихо выпустила вонючий газ
31235565,31235596,
31235565,31235598,"Эти террористы ни Россию ни Сирию слушать не будут. Сколько боролись за то, чтобы они сирийцев из лагеря выпустили, а не прикрывались ими как живым щитом, всё без толку"
31235565,31235610,Просят злобного людоеда не есть людей. Интересно 🧐
31235565,31235623,"И пошло , кабы если бы да бы"
31235565,31235633,громчайший призов
31235565,31235640,"Жаль, что в России ужасающую  бедность не победить 🆘🆘🆘 Бедными считаются люди , тратящие на продукты более 50% своего бюджета , а у нас в России 70-90 % народа тратят только на еду ❗❗❗🆘🆘🆘"
31235565,31235655,"Требовать надо, а не призывать."
31235565,31235673,на коленях обратилась ?.........🤣🤣🤣
31235565,31235713,"Америка это самая уродская страна.
Сами же сволочи бомбили несколько лет.
И сами же террористы проклятые наложили на них санкции.
Когда же эта Америка сгинет навсегда - правительство."
31235565,31235735,Бесполезно. Если они не будут душить страны поставщиков сырья то Европа сама станет зависящей 3-страной. 🤗
31235565,31235747,Заткнуться
31235565,31235750,Как будто кто то этот скулеж слушать будет
31235565,31235815,
31235565,31235884,США и ЕС и организовали этот беспредел в Сирии. С помощью террористов не получается они санкциями давят и ещё имеют наглость заявлять что Асад создал такое удручающее положение.
31235565,31235929,"Ну , мигранты им уже показали обратку , европейцы теперь и сами не рады , что связались с Сирией , но пусть хлебают полной ложкой своих арабов!"
31235565,31236067,"Не дождетесь отмены 🤣 ведь санкции ""полезны"""
31235565,31236467,"Европа неподвластна себе, шестёрки. Обращаться только к сша, а вообще бесполезно."
31235565,31236501,"С америкой дружить не стоит,это видно как они вставляют палки Фольсвагену,Хуавей и т.д чуть что,они дёргают за верёвочки.Пора бы свое развивать с соседями."
31235565,31239271,"Зачем Сирии какой-то там загнивающий запад, если есть сильная и процветающая Россия!?"
31234197,31234212,Подьлизываются .
31234197,31234264,Слияние флагов
31234197,31234280,Почему не с громким призывом?
31234197,31234283,Англофашисты обратились к своим воссалам..так правильно.
31234197,31234296,Банальная формальность)
31234197,31234304,"На удивление, мне нравится утренний настрой кремлевских ботов Пригожина, но запомните лучше бы свою активность и пропаганду направили на страницы мвд и активно агитировали за никчемную власть"
31234197,31234312,"Недавно ролик в интернете смотрела, машина едет по Лос Анджелесу- и снимает видеорегистратор вдоль дороги на многие многие километры .А вдоль дорог стоят нейлоновые палатки, в них бомжи живут, мусор прямо по дороге несёт ветер! Страна бомжей, а ржавый пояс у них там! Заброшенные города, где когда то производились автомобили.
Вся пендосовская наглость, она от отчаяния, и избирают в президентыуже кого попало в надежде , что может чудо поможет что то изменить, на здравый смысл уже не надеются!"
31234197,31234325,Зачем об этом писать?
31234197,31234339,"вот вопрос возник-почему их пендосами называют?
просто интересно"
31234197,31234341,А как же вмешательство России в выборы? Исключительные и их холопы забыли что-ли?
